user_id,email,country,signup_date,user_status
U1427,user1427@nvidia.com,AU,2023-07-16 18:21:48.924688,Suspended
U1590,user1590@nvidia.com,UK,2024-04-23 18:21:48.924691,Active
U1125,user1125@nvidia.com,IN,2023-06-05 18:21:48.924694,Active
U1028,user1028@nvidia.com,US,2022-11-21 18:21:48.924697,Active
U1686,user1686@nvidia.com,AU,2024-12-18 18:21:48.924700,Suspended
U1866,user1866@nvidia.com,US,2022-11-05 18:21:48.924704,Active
U1892,user1892@nvidia.com,IN,2025-02-16 18:21:48.924707,Suspended
U1114,user1114@nvidia.com,IN,2025-03-17 18:21:48.924711,Suspended
U1297,user1297@nvidia.com,IN,2023-04-09 18:21:48.924714,Active
U1432,user1432@nvidia.com,UK,2022-11-09 18:21:48.924717,Active
U1019,user1019@nvidia.com,US,2024-07-29 18:21:48.924721,Suspended
U1957,user1957@nvidia.com,DE,2023-09-05 18:21:48.924724,Suspended
U1593,user1593@nvidia.com,IN,2024-02-12 18:21:48.924728,Active
U1915,user1915@nvidia.com,UK,2024-08-15 18:21:48.924731,Active
U1719,user1719@nvidia.com,UK,2023-01-30 18:21:48.924734,Active
U1758,user1758@nvidia.com,AU,2022-11-20 18:21:48.924739,Active
U1774,user1774@nvidia.com,UK,2024-07-28 18:21:48.924743,Active
U1026,user1026@nvidia.com,DE,2023-04-12 18:21:48.924746,Active
U1955,user1955@nvidia.com,UK,2023-11-05 18:21:48.924749,Active
U1293,user1293@nvidia.com,IN,2023-07-14 18:21:48.924753,Active
U1592,user1592@nvidia.com,IN,2023-10-23 18:21:48.924756,Active
U1665,user1665@nvidia.com,US,2022-09-20 18:21:48.924759,Active
U1276,user1276@nvidia.com,AU,2022-08-28 18:21:48.924763,Suspended
U1571,user1571@nvidia.com,DE,2022-10-10 18:21:48.924766,Suspended
U1272,user1272@nvidia.com,UK,2024-01-27 18:21:48.924770,Suspended
U1153,user1153@nvidia.com,US,2023-06-24 18:21:48.924773,Active
U1076,user1076@nvidia.com,AU,2024-05-07 18:21:48.924777,Active
U1615,user1615@nvidia.com,UK,2025-04-23 18:21:48.924780,Suspended
U1150,user1150@nvidia.com,UK,2023-09-08 18:21:48.924783,Suspended
U1315,user1315@nvidia.com,DE,2023-11-02 18:21:48.924786,Active
U1084,user1084@nvidia.com,US,2024-07-07 18:21:48.924789,Suspended
U1320,user1320@nvidia.com,DE,2022-11-07 18:21:48.924795,Active
U1805,user1805@nvidia.com,UK,2024-10-05 18:21:48.924799,Suspended
U1392,user1392@nvidia.com,UK,2023-06-20 18:21:48.924802,Active
U1933,user1933@nvidia.com,UK,2024-05-18 18:21:48.924805,Active
U1619,user1619@nvidia.com,IN,2024-02-20 18:21:48.924808,Suspended
U1697,user1697@nvidia.com,US,2022-11-03 18:21:48.924811,Suspended
U1011,user1011@nvidia.com,DE,2023-03-24 18:21:48.924814,Suspended
U1140,user1140@nvidia.com,US,2024-06-04 18:21:48.924817,Active
U1601,user1601@nvidia.com,US,2024-02-03 18:21:48.924820,Active
U1531,user1531@nvidia.com,DE,2024-01-04 18:21:48.924823,Suspended
U1986,user1986@nvidia.com,IN,2023-07-31 18:21:48.924826,Active
U1265,user1265@nvidia.com,DE,2024-03-15 18:21:48.924829,Active
U1676,user1676@nvidia.com,UK,2024-05-03 18:21:48.924832,Suspended
U1411,user1411@nvidia.com,AU,2022-12-19 18:21:48.924835,Suspended
U1408,user1408@nvidia.com,US,2024-06-30 18:21:48.924838,Active
U1797,user1797@nvidia.com,UK,2023-02-02 18:21:48.924842,Suspended
U1191,user1191@nvidia.com,UK,2024-05-29 18:21:48.924845,Active
U1286,user1286@nvidia.com,US,2024-06-23 18:21:48.924848,Active
U1131,user1131@nvidia.com,UK,2023-06-09 18:21:48.924851,Active
U1151,user1151@nvidia.com,US,2022-11-08 18:21:48.924854,Suspended
U1862,user1862@nvidia.com,US,2023-08-27 18:21:48.924857,Suspended
U1086,user1086@nvidia.com,US,2022-10-19 18:21:48.924860,Suspended
U1814,user1814@nvidia.com,DE,2023-02-11 18:21:48.924863,Suspended
U1655,user1655@nvidia.com,US,2023-01-31 18:21:48.924866,Suspended
U1365,user1365@nvidia.com,IN,2023-09-30 18:21:48.924869,Suspended
U1754,user1754@nvidia.com,IN,2025-03-14 18:21:48.924872,Active
U1251,user1251@nvidia.com,UK,2023-02-11 18:21:48.924875,Suspended
U1127,user1127@nvidia.com,UK,2022-10-12 18:21:48.924879,Suspended
U1887,user1887@nvidia.com,AU,2023-02-14 18:21:48.924882,Active
U1661,user1661@nvidia.com,IN,2022-12-09 18:21:48.924884,Active
U1136,user1136@nvidia.com,IN,2022-11-12 18:21:48.924887,Active
U1673,user1673@nvidia.com,AU,2024-04-04 18:21:48.924890,Suspended
U1639,user1639@nvidia.com,US,2023-06-12 18:21:48.924893,Suspended
U1642,user1642@nvidia.com,UK,2022-11-14 18:21:48.924896,Suspended
U1296,user1296@nvidia.com,UK,2025-01-16 18:21:48.924899,Suspended
U1223,user1223@nvidia.com,AU,2023-12-25 18:21:48.924902,Suspended
U1216,user1216@nvidia.com,AU,2023-05-28 18:21:48.924905,Suspended
U1831,user1831@nvidia.com,DE,2024-08-01 18:21:48.924908,Active
U1234,user1234@nvidia.com,AU,2022-12-09 18:21:48.924911,Suspended
U1213,user1213@nvidia.com,US,2024-09-20 18:21:48.924914,Suspended
U1013,user1013@nvidia.com,IN,2023-08-26 18:21:48.924917,Suspended
U1621,user1621@nvidia.com,IN,2023-06-08 18:21:48.924920,Suspended
U1401,user1401@nvidia.com,IN,2024-02-15 18:21:48.924923,Active
U1178,user1178@nvidia.com,IN,2022-09-17 18:21:48.924926,Active
U1783,user1783@nvidia.com,UK,2023-05-06 18:21:48.924929,Suspended
U1425,user1425@nvidia.com,US,2024-11-26 18:21:48.924932,Active
U1767,user1767@nvidia.com,IN,2025-01-16 18:21:48.924935,Active
U1200,user1200@nvidia.com,AU,2024-10-09 18:21:48.924938,Active
U1972,user1972@nvidia.com,DE,2023-11-28 18:21:48.924941,Active
U1678,user1678@nvidia.com,UK,2024-04-25 18:21:48.924944,Active
U1720,user1720@nvidia.com,UK,2023-11-30 18:21:48.924947,Active
U1322,user1322@nvidia.com,AU,2024-05-09 18:21:48.924950,Suspended
U1428,user1428@nvidia.com,AU,2024-07-07 18:21:48.924953,Suspended
U1277,user1277@nvidia.com,US,2024-08-22 18:21:48.924956,Suspended
U1461,user1461@nvidia.com,DE,2024-10-02 18:21:48.924959,Active
U1566,user1566@nvidia.com,UK,2025-03-20 18:21:48.924963,Suspended
U1070,user1070@nvidia.com,DE,2023-12-12 18:21:48.924968,Active
U1129,user1129@nvidia.com,UK,2023-12-05 18:21:48.924971,Active
U1844,user1844@nvidia.com,US,2024-03-21 18:21:48.924974,Active
U1540,user1540@nvidia.com,UK,2024-11-06 18:21:48.924977,Active
U1360,user1360@nvidia.com,IN,2022-10-13 18:21:48.924980,Active
U1560,user1560@nvidia.com,US,2024-01-26 18:21:48.924983,Suspended
U1653,user1653@nvidia.com,AU,2024-08-14 18:21:48.924986,Suspended
U1618,user1618@nvidia.com,AU,2023-10-01 18:21:48.924990,Active
U1242,user1242@nvidia.com,IN,2022-09-14 18:21:48.924993,Active
U1119,user1119@nvidia.com,UK,2023-10-30 18:21:48.924996,Active
U1794,user1794@nvidia.com,AU,2022-09-05 18:21:48.924999,Suspended
U1426,user1426@nvidia.com,AU,2023-02-03 18:21:48.925002,Suspended
U1981,user1981@nvidia.com,IN,2024-07-14 18:21:48.925006,Suspended
U1575,user1575@nvidia.com,DE,2022-11-30 18:21:48.925009,Suspended
U1453,user1453@nvidia.com,DE,2025-04-11 18:21:48.925012,Active
U1647,user1647@nvidia.com,IN,2023-02-11 18:21:48.925016,Active
U1546,user1546@nvidia.com,DE,2024-02-07 18:21:48.925019,Active
U1883,user1883@nvidia.com,AU,2023-07-03 18:21:48.925022,Suspended
U1247,user1247@nvidia.com,UK,2025-02-06 18:21:48.925025,Active
U1768,user1768@nvidia.com,AU,2023-07-26 18:21:48.925029,Suspended
U1380,user1380@nvidia.com,US,2023-09-25 18:21:48.925033,Active
U1002,user1002@nvidia.com,IN,2022-10-27 18:21:48.925036,Active
U1649,user1649@nvidia.com,US,2022-09-17 18:21:48.925039,Suspended
U1288,user1288@nvidia.com,US,2024-12-27 18:21:48.925042,Suspended
U1154,user1154@nvidia.com,AU,2024-12-16 18:21:48.925045,Suspended
U1111,user1111@nvidia.com,IN,2023-01-24 18:21:48.925049,Active
U1144,user1144@nvidia.com,UK,2024-02-14 18:21:48.925053,Suspended
U1898,user1898@nvidia.com,DE,2024-02-12 18:21:48.925056,Active
U1038,user1038@nvidia.com,DE,2022-10-06 18:21:48.925060,Active
U1047,user1047@nvidia.com,IN,2022-11-23 18:21:48.925063,Suspended
U1743,user1743@nvidia.com,US,2023-01-09 18:21:48.925066,Active
U1692,user1692@nvidia.com,AU,2022-09-27 18:21:48.925071,Active
U1644,user1644@nvidia.com,UK,2022-08-28 18:21:48.925074,Active
U1287,user1287@nvidia.com,DE,2023-10-02 18:21:48.925077,Active
U1364,user1364@nvidia.com,DE,2024-04-09 18:21:48.925081,Suspended
U1492,user1492@nvidia.com,DE,2024-11-10 18:21:48.925084,Active
U1457,user1457@nvidia.com,AU,2025-03-16 18:21:48.925088,Active
U1311,user1311@nvidia.com,US,2022-10-31 18:21:48.925091,Suspended
U1520,user1520@nvidia.com,DE,2024-01-30 18:21:48.925094,Suspended
U1460,user1460@nvidia.com,DE,2024-12-01 18:21:48.925098,Suspended
U1732,user1732@nvidia.com,AU,2024-11-14 18:21:48.925101,Active
U1368,user1368@nvidia.com,US,2022-11-13 18:21:48.925104,Suspended
U1448,user1448@nvidia.com,US,2022-10-13 18:21:48.925107,Suspended
U1737,user1737@nvidia.com,US,2024-01-31 18:21:48.925111,Suspended
U1455,user1455@nvidia.com,UK,2023-12-12 18:21:48.925115,Suspended
U1694,user1694@nvidia.com,IN,2023-10-01 18:21:48.925119,Active
U1728,user1728@nvidia.com,US,2024-04-11 18:21:48.925122,Suspended
U1538,user1538@nvidia.com,AU,2024-05-26 18:21:48.925126,Suspended
U1519,user1519@nvidia.com,AU,2023-08-15 18:21:48.925129,Suspended
U1462,user1462@nvidia.com,US,2023-11-28 18:21:48.925132,Suspended
U1381,user1381@nvidia.com,AU,2024-08-01 18:21:48.925136,Active
U1587,user1587@nvidia.com,IN,2025-01-24 18:21:48.925139,Active
U1701,user1701@nvidia.com,AU,2025-02-15 18:21:48.925142,Suspended
U1363,user1363@nvidia.com,IN,2024-04-13 18:21:48.925145,Active
U1366,user1366@nvidia.com,DE,2024-07-10 18:21:48.925148,Active
U1239,user1239@nvidia.com,AU,2024-05-09 18:21:48.925151,Active
U1871,user1871@nvidia.com,DE,2024-12-21 18:21:48.925155,Active
U1382,user1382@nvidia.com,AU,2024-07-25 18:21:48.925158,Suspended
U1141,user1141@nvidia.com,UK,2023-03-20 18:21:48.925161,Suspended
U1342,user1342@nvidia.com,US,2023-01-02 18:21:48.925164,Suspended
U1241,user1241@nvidia.com,UK,2025-02-14 18:21:48.925167,Suspended
U1508,user1508@nvidia.com,AU,2025-01-02 18:21:48.925170,Active
U1610,user1610@nvidia.com,IN,2022-10-01 18:21:48.925173,Suspended
U1409,user1409@nvidia.com,IN,2023-03-09 18:21:48.925176,Suspended
U1471,user1471@nvidia.com,DE,2024-09-30 18:21:48.925180,Active
U1747,user1747@nvidia.com,US,2024-09-16 18:21:48.925183,Active
U1913,user1913@nvidia.com,AU,2023-01-24 18:21:48.925186,Suspended
U1023,user1023@nvidia.com,UK,2024-03-03 18:21:48.925189,Active
U1482,user1482@nvidia.com,AU,2022-12-16 18:21:48.925192,Active
U1106,user1106@nvidia.com,AU,2025-01-16 18:21:48.925195,Suspended
U1503,user1503@nvidia.com,UK,2023-10-24 18:21:48.925198,Suspended
U1143,user1143@nvidia.com,US,2024-07-02 18:21:48.925201,Suspended
U1212,user1212@nvidia.com,US,2024-12-15 18:21:48.925204,Suspended
U1710,user1710@nvidia.com,AU,2023-12-19 18:21:48.925207,Active
U1477,user1477@nvidia.com,IN,2022-09-13 18:21:48.925210,Active
U1066,user1066@nvidia.com,AU,2024-03-09 18:21:48.925213,Active
U1921,user1921@nvidia.com,UK,2023-09-20 18:21:48.925216,Active
U1889,user1889@nvidia.com,IN,2023-01-12 18:21:48.925219,Active
U1196,user1196@nvidia.com,DE,2024-11-12 18:21:48.925222,Active
U1724,user1724@nvidia.com,US,2024-04-07 18:21:48.925225,Active
U1716,user1716@nvidia.com,IN,2022-09-17 18:21:48.925228,Suspended
U1005,user1005@nvidia.com,IN,2025-02-09 18:21:48.925231,Active
U1533,user1533@nvidia.com,IN,2023-10-08 18:21:48.925234,Suspended
U1940,user1940@nvidia.com,IN,2025-01-08 18:21:48.925237,Active
U1903,user1903@nvidia.com,DE,2024-03-20 18:21:48.925240,Active
U1623,user1623@nvidia.com,US,2023-02-06 18:21:48.925243,Suspended
U1183,user1183@nvidia.com,IN,2025-03-27 18:21:48.925246,Active
U1568,user1568@nvidia.com,UK,2023-02-23 18:21:48.925249,Suspended
U1963,user1963@nvidia.com,UK,2025-01-08 18:21:48.925252,Suspended
U1071,user1071@nvidia.com,DE,2024-01-12 18:21:48.925255,Suspended
U1658,user1658@nvidia.com,US,2024-01-10 18:21:48.925258,Suspended
U1909,user1909@nvidia.com,IN,2025-03-27 18:21:48.925262,Active
U1781,user1781@nvidia.com,UK,2024-11-23 18:21:48.925265,Suspended
U1316,user1316@nvidia.com,UK,2022-11-21 18:21:48.925268,Suspended
U1537,user1537@nvidia.com,DE,2023-01-12 18:21:48.925271,Suspended
U1567,user1567@nvidia.com,UK,2023-12-04 18:21:48.925274,Active
U1413,user1413@nvidia.com,US,2024-12-19 18:21:48.925277,Active
U1050,user1050@nvidia.com,DE,2024-11-26 18:21:48.925280,Active
U1856,user1856@nvidia.com,UK,2024-07-13 18:21:48.925283,Active
U1217,user1217@nvidia.com,DE,2024-02-13 18:21:48.925286,Active
U1139,user1139@nvidia.com,US,2025-01-29 18:21:48.925289,Suspended
U1295,user1295@nvidia.com,AU,2024-12-08 18:21:48.925292,Suspended
U1583,user1583@nvidia.com,UK,2022-09-28 18:21:48.925295,Active
U1951,user1951@nvidia.com,UK,2024-07-22 18:21:48.925298,Active
U1734,user1734@nvidia.com,UK,2025-01-27 18:21:48.925301,Suspended
U1523,user1523@nvidia.com,UK,2023-08-28 18:21:48.925304,Active
U1344,user1344@nvidia.com,US,2024-05-06 18:21:48.925307,Active
U1395,user1395@nvidia.com,UK,2025-01-28 18:21:48.925310,Active
U1729,user1729@nvidia.com,AU,2023-05-22 18:21:48.925314,Active
U1772,user1772@nvidia.com,DE,2024-08-29 18:21:48.925317,Active
U1624,user1624@nvidia.com,AU,2024-03-10 18:21:48.925320,Suspended
U1570,user1570@nvidia.com,AU,2022-12-03 18:21:48.925324,Suspended
U1499,user1499@nvidia.com,US,2023-04-12 18:21:48.925327,Suspended
U1778,user1778@nvidia.com,AU,2023-10-03 18:21:48.925330,Suspended
U1476,user1476@nvidia.com,IN,2023-10-16 18:21:48.925333,Suspended
U1015,user1015@nvidia.com,US,2023-01-17 18:21:48.925337,Suspended
U1347,user1347@nvidia.com,UK,2022-09-09 18:21:48.925341,Active
U1016,user1016@nvidia.com,DE,2025-03-26 18:21:48.925344,Active
U1612,user1612@nvidia.com,AU,2024-05-13 18:21:48.925347,Active
U1424,user1424@nvidia.com,US,2023-07-08 18:21:48.925350,Active
U1201,user1201@nvidia.com,DE,2023-04-01 18:21:48.925353,Suspended
U1870,user1870@nvidia.com,AU,2024-05-13 18:21:48.925356,Active
U1290,user1290@nvidia.com,DE,2023-01-03 18:21:48.925360,Active
U1184,user1184@nvidia.com,US,2024-07-27 18:21:48.925363,Active
U1616,user1616@nvidia.com,US,2024-03-12 18:21:48.925366,Active
U1660,user1660@nvidia.com,US,2025-03-10 18:21:48.925370,Active
U1134,user1134@nvidia.com,IN,2024-04-12 18:21:48.925374,Suspended
U1262,user1262@nvidia.com,DE,2023-11-06 18:21:48.925378,Suspended
U1987,user1987@nvidia.com,AU,2024-09-08 18:21:48.925381,Suspended
U1998,user1998@nvidia.com,IN,2025-03-19 18:21:48.925385,Suspended
U1510,user1510@nvidia.com,IN,2024-04-09 18:21:48.925388,Suspended
U1046,user1046@nvidia.com,AU,2024-09-02 18:21:48.925391,Active
U1525,user1525@nvidia.com,IN,2023-05-01 18:21:48.925394,Suspended
U1791,user1791@nvidia.com,US,2024-07-13 18:21:48.925397,Suspended
U1423,user1423@nvidia.com,IN,2022-12-11 18:21:48.925400,Suspended
U1937,user1937@nvidia.com,AU,2024-05-05 18:21:48.925404,Active
U1164,user1164@nvidia.com,US,2024-01-18 18:21:48.925413,Suspended
U1185,user1185@nvidia.com,DE,2022-12-18 18:21:48.925419,Active
U1916,user1916@nvidia.com,AU,2024-10-23 18:21:48.925423,Suspended
U1594,user1594@nvidia.com,US,2023-02-17 18:21:48.925427,Suspended
U1877,user1877@nvidia.com,UK,2025-01-09 18:21:48.925431,Suspended
U1354,user1354@nvidia.com,IN,2022-09-28 18:21:48.925435,Active
U1968,user1968@nvidia.com,AU,2025-03-20 18:21:48.925438,Active
U1388,user1388@nvidia.com,DE,2024-02-02 18:21:48.925441,Active
U1006,user1006@nvidia.com,IN,2023-04-05 18:21:48.925445,Suspended
U1349,user1349@nvidia.com,UK,2024-07-20 18:21:48.925449,Active
U1879,user1879@nvidia.com,DE,2024-10-20 18:21:48.925452,Active
U1614,user1614@nvidia.com,AU,2023-04-12 18:21:48.925456,Suspended
U1057,user1057@nvidia.com,IN,2024-08-11 18:21:48.925459,Suspended
U1442,user1442@nvidia.com,DE,2023-04-27 18:21:48.925462,Suspended
U1677,user1677@nvidia.com,AU,2024-10-12 18:21:48.925466,Suspended
U1124,user1124@nvidia.com,UK,2022-12-28 18:21:48.925470,Active
U1012,user1012@nvidia.com,AU,2024-01-03 18:21:48.925473,Suspended
U1263,user1263@nvidia.com,AU,2024-09-17 18:21:48.925477,Active
U1542,user1542@nvidia.com,AU,2022-09-15 18:21:48.925480,Active
U1825,user1825@nvidia.com,US,2023-07-14 18:21:48.925483,Suspended
U1535,user1535@nvidia.com,DE,2025-04-10 18:21:48.925487,Suspended
U1573,user1573@nvidia.com,UK,2024-12-04 18:21:48.925490,Suspended
U1509,user1509@nvidia.com,DE,2023-04-05 18:21:48.925493,Suspended
U1868,user1868@nvidia.com,AU,2024-11-05 18:21:48.925497,Active
U1905,user1905@nvidia.com,AU,2024-08-25 18:21:48.925500,Active
U1657,user1657@nvidia.com,UK,2024-10-13 18:21:48.925504,Active
U1900,user1900@nvidia.com,UK,2022-10-30 18:21:48.925507,Active
U1565,user1565@nvidia.com,AU,2023-09-03 18:21:48.925510,Suspended
U1588,user1588@nvidia.com,DE,2024-10-25 18:21:48.925514,Suspended
U1466,user1466@nvidia.com,AU,2023-05-01 18:21:48.925517,Suspended
U1918,user1918@nvidia.com,AU,2023-01-12 18:21:48.925521,Active
U1268,user1268@nvidia.com,UK,2022-11-25 18:21:48.925524,Active
U1149,user1149@nvidia.com,IN,2024-01-01 18:21:48.925527,Suspended
U1992,user1992@nvidia.com,IN,2024-04-10 18:21:48.925530,Suspended
U1186,user1186@nvidia.com,UK,2024-06-06 18:21:48.925533,Active
U1054,user1054@nvidia.com,UK,2024-12-28 18:21:48.925536,Suspended
U1390,user1390@nvidia.com,IN,2023-10-14 18:21:48.925539,Active
